code,city_name,area_name,region_name
F_24_1548,新北市,貢寮區,田寮洋段嶐嶐小段
F_24_1549,新北市,貢寮區,社里段舊社小段
F_24_1550,新北市,貢寮區,社里段水返港小段
F_24_1551,新北市,貢寮區,長潭段
F_24_1552,新北市,貢寮區,遠望坑段遠望坑小段
F_24_1553,新北市,貢寮區,遠望坑段草嶺頂小段
F_24_1554,新北市,貢寮區,撈洞段撈洞小段
F_24_1555,新北市,貢寮區,撈洞段蚊子坑小段
F_24_1556,新北市,貢寮區,撈洞段南勢坑小段
F_24_1557,新北市,貢寮區,撈洞段北勢坑小段
F_24_1561,新北市,貢寮區,大石壁坑段
F_24_1562,新北市,貢寮區,枋腳段
F_24_1563,新北市,貢寮區,雞母嶺段巫里岸小段
F_24_1564,新北市,貢寮區,雞母嶺段雞母嶺小段
F_24_1565,新北市,貢寮區,雞母嶺段土地公嶺小段
F_24_1566,新北市,貢寮區,下雙溪段下雙溪小段
F_24_1567,新北市,貢寮區,下雙溪段坑子內小段
F_24_1580,新北市,貢寮區,坪溪段
F_24_1581,新北市,貢寮區,真美段
F_24_1582,新北市,貢寮區,新港段
F_24_1583,新北市,貢寮區,仁里段
F_24_1584,新北市,貢寮區,仁和段
F_24_1597,新北市,貢寮區,朝陽段
F_24_1598,新北市,貢寮區,龍崗段
F_24_1599,新北市,貢寮區,福隆段
F_24_1600,新北市,貢寮區,舊社段
F_25_0900,新北市,金山區,頂中股段硫磺子坪小段
F_25_0901,新北市,金山區,頂中股段三重橋小段
F_25_0902,新北市,金山區,頂中股段林口小段
F_25_0903,新北市,金山區,頂中股段茅埔頭小段
F_25_0904,新北市,金山區,頂中股段大孔尾小段
F_25_0905,新北市,金山區,下中股段田心子小段
F_25_0907,新北市,金山區,下中股段龜子山小段
F_25_0909,新北市,金山區,下中股段南勢湖小段
F_25_0910,新北市,金山區,下中股段坑子內小段
F_25_0912,新北市,金山區,下中股段南勢小段
F_25_0915,新北市,金山區,下中股段月眉小段
F_25_0916,新北市,金山區,下中股段焿子坪小段
F_25_0917,新北市,金山區,頂角段頂六股小段
F_25_0918,新北市,金山區,頂角段三界壇小段
F_25_0919,新北市,金山區,頂角段葵扇湖小段
F_25_0920,新北市,金山區,頂角段磺溪頭小段
F_25_0921,新北市,金山區,頂角段曲尺坑子小段
F_25_0922,新北市,金山區,頂角段馬鞍格小段
F_25_0923,新北市,金山區,頂角段竹子山腳小段
F_25_0924,新北市,金山區,頂角段下六股小段
F_25_0925,新北市,金山區,頂角段六股林口小段
F_25_0926,新北市,金山區,頂角段倒照湖小段
F_25_0927,新北市,金山區,頂角段半嶺子小段
F_25_0928,新北市,金山區,頂角段潭子內小段
F_25_0929,新北市,金山區,頂角段牛埔子小段
F_25_0930,新北市,金山區,中角段尖山子小段
F_25_0931,新北市,金山區,中角段西勢小段
F_25_0932,新北市,金山區,中角段跳石小段
F_25_0933,新北市,金山區,中角段大水堀小段
F_25_0934,新北市,金山區,中角段西勢湖小段
F_25_0935,新北市,金山區,中角段濆水小段
F_25_0936,新北市,金山區,中角段清水小段
F_25_0937,新北市,金山區,中角段萬里阿突小段
F_25_1019,新北市,金山區,頂角段頂角小段
F_25_1024,新北市,金山區,中興段
F_25_1025,新北市,金山區,文化段
F_25_1026,新北市,金山區,溫泉段
F_25_1027,新北市,金山區,金美段
F_25_1028,新北市,金山區,五福段
F_25_1048,新北市,金山區,永興段
F_25_1049,新北市,金山區,萬西段
F_25_1050,新北市,金山區,聖德段
F_25_1059,新北市,金山區,金山一段
F_25_1060,新北市,金山區,金山二段
F_25_1061,新北市,金山區,金山三段
F_25_1062,新北市,金山區,三和段
F_25_1063,新北市,金山區,山城段
F_25_1064,新北市,金山區,五湖段
F_25_1065,新北市,金山區,陽金段
F_26_0938,新北市,萬里區,頂萬里加投段大坪崙子小段
F_26_0939,新北市,萬里區,頂萬里加投段土地公坑小段
F_26_0940,新北市,萬里區,頂萬里加投段苦苓坪小段
F_26_0941,新北市,萬里區,頂萬里加投段大尖山小段
F_26_0942,新北市,萬里區,頂萬里加投段鹿堀坪小段
F_26_0943,新北市,萬里區,頂萬里加投段烏塗炭小段
F_26_0944,新北市,萬里區,頂萬里加投段冷水堀小段
F_26_0945,新北市,萬里區,頂萬里加投段崁腳小段
F_26_0946,新北市,萬里區,頂萬里加投段溪底小段
F_26_0947,新北市,萬里區,中萬里加投段瑪鍊港內小段
F_26_0948,新北市,萬里區,中萬里加投段瑪鍊港口小段
F_26_0949,新北市,萬里區,中萬里加投段麻斯廩小段
F_26_0950,新北市,萬里區,中萬里加投段中幅子小段
F_26_0951,新北市,萬里區,中萬里加投段荖寮湖小段
F_26_0952,新北市,萬里區,中萬里加投段粗坑子小段
F_26_0953,新北市,萬里區,中萬里加投段湳子小段
F_26_0954,新北市,萬里區,中萬里加投段龜吼小段
F_26_0955,新北市,萬里區,中萬里加投段二坪小段
F_26_0956,新北市,萬里區,中萬里加投段大坪小段
F_26_0957,新北市,萬里區,中萬里加投段大湖小段
F_26_0959,新北市,萬里區,下萬里加投段八斗坑內小段
F_26_0960,新北市,萬里區,下萬里加投段尪子上天小段
F_26_0961,新北市,萬里區,下萬里加投段萬里加投小段
F_26_0962,新北市,萬里區,下萬里加投段七甲尾小段
F_26_0963,新北市,萬里區,下萬里加投段芎蕉坪小段
F_26_0964,新北市,萬里區,下萬里加投段公館崙小段
F_26_0965,新北市,萬里區,下萬里加投段磺溪子小段
F_26_0966,新北市,萬里區,下萬里加投段員潭子小段
F_26_0967,新北市,萬里區,下萬里加投段國聖埔小段
F_26_0968,新北市,萬里區,下萬里加投段清水溪小段
F_26_0969,新北市,萬里區,下萬里加投段八斗子小段
F_26_0970,新北市,萬里區,下萬里加投段坑頭小段
F_26_0971,新北市,萬里區,下萬里加投段頂寮小段
F_26_0973,新北市,萬里區,下萬里加投段焿子坪頂小段
F_26_1020,新北市,萬里區,北基段
F_26_1021,新北市,萬里區,萬里段
F_26_1022,新北市,萬里區,翡翠段
F_26_1023,新北市,萬里區,海洋段
F_26_1029,新北市,萬里區,大鵬段
F_27_1119,新北市,淡水區,小八里坌子段竹圍子小段
F_27_1120,新北市,淡水區,小八里坌子段外北勢小段
F_27_1121,新北市,淡水區,小八里坌子段高厝坑小段
F_27_1122,新北市,淡水區,小八里坌子段樹梅坑小段
F_27_1123,新北市,淡水區,小八里坌子段內小八里坌子小段
F_27_1126,新北市,淡水區,庄子內段
F_27_1127,新北市,淡水區,竿蓁林段外竿蓁林小段
F_27_1128,新北市,淡水區,竿蓁林段內竿蓁林小段
F_27_1130,新北市,淡水區,沙崙子段
F_27_1131,新北市,淡水區,油車口段油車口小段
F_27_1132,新北市,淡水區,油車口段中崙子小段
F_27_1133,新北市,淡水區,大庄埔段
F_27_1134,新北市,淡水區,水碓子段
F_27_1135,新北市,淡水區,北投子段
F_27_1136,新北市,淡水區,三空泉段
F_27_1137,新北市,淡水區,樹林口段樹林口小段
F_27_1138,新北市,淡水區,樹林口段樟栳寮坪小段
F_27_1139,新北市,淡水區,樹林口段糞箕湖小段
F_27_1140,新北市,淡水區,小坪頂段
F_27_1141,新北市,淡水區,興福寮段
F_27_1142,新北市,淡水區,水梘頭段百六戛小段
F_27_1143,新北市,淡水區,水梘頭段社厝坑小段
F_27_1144,新北市,淡水區,水梘頭段瓦磘坑小段
F_27_1145,新北市,淡水區,水梘頭段鄒厝崙小段
F_27_1146,新北市,淡水區,水梘頭段山子頂小段
F_27_1147,新北市,淡水區,水梘頭段山子邊小段
F_27_1148,新北市,淡水區,水梘頭段破布子腳小段
F_27_1149,新北市,淡水區,水梘頭段大溪小段
F_27_1150,新北市,淡水區,水梘頭段楓樹湖小段
F_27_1151,新北市,淡水區,水梘頭段南勢埔小段
F_27_1152,新北市,淡水區,水梘頭段白石腳小段
F_27_1153,新北市,淡水區,水梘頭段埔子頂小段
F_27_1154,新北市,淡水區,中田寮段後寮小段
F_27_1155,新北市,淡水區,中田寮段破瓦厝子小段
F_27_1156,新北市,淡水區,中田寮段大竹圍小段
F_27_1157,新北市,淡水區,中田寮段桂花樹小段
F_27_1158,新北市,淡水區,中田寮段演戲埔腳小段
F_27_1159,新北市,淡水區,中田寮段口湖子小段
F_27_1160,新北市,淡水區,中田寮段大埤頭小段
F_27_1161,新北市,淡水區,中田寮段竹圍子小段
F_27_1162,新北市,淡水區,中田寮段泉州厝小段
F_27_1163,新北市,淡水區,中田寮段水尾子小段
F_27_1164,新北市,淡水區,頂圭柔山段三塊厝小段
F_27_1165,新北市,淡水區,頂圭柔山段番子厝小段
F_27_1166,新北市,淡水區,頂圭柔山段後坑子小段
F_27_1167,新北市,淡水區,頂圭柔山段相公山小段
F_27_1168,新北市,淡水區,頂圭柔山段樁子林小段
F_27_1169,新北市,淡水區,頂圭柔山段中洲子小段
F_27_1170,新北市,淡水區,頂圭柔山段水汴頭小段
F_27_1171,新北市,淡水區,蕃薯寮段安子內小段
F_27_1172,新北市,淡水區,蕃薯寮段雲廣坑頭小段
F_27_1173,新北市,淡水區,蕃薯寮段小坑子頭小段
F_27_1174,新北市,淡水區,蕃薯寮段水碓小段
F_27_1175,新北市,淡水區,草埔尾段小中寮小段
F_27_1176,新北市,淡水區,草埔尾段三角埔子小段
F_27_1177,新北市,淡水區,草埔尾段崙頂小段
F_27_1178,新北市,淡水區,草埔尾段北勢子小段
F_27_1179,新北市,淡水區,草埔尾段南平小段
F_27_1180,新北市,淡水區,林子段
F_27_1181,新北市,淡水區,下圭柔山段
F_27_1182,新北市,淡水區,興化店段前洲子小段
F_27_1183,新北市,淡水區,興化店段牛埔子小段
F_27_1184,新北市,淡水區,興化店段車路腳小段
F_27_1185,新北市,淡水區,興化店段店子後小段
F_27_1186,新北市,淡水區,興化店段下田寮小段
F_27_1187,新北市,淡水區,興化店段頂田寮小段
F_27_1188,新北市,淡水區,興化店段大牛稠小段
F_27_1189,新北市,淡水區,灰磘子段番子田小段
F_27_1190,新北市,淡水區,灰磘子段石頭埔小段
F_27_1191,新北市,淡水區,灰磘子段公埔子小段
F_27_1192,新北市,淡水區,灰磘子段田心子小段
F_27_1193,新北市,淡水區,灰磘子段八里堆小段
F_27_1194,新北市,淡水區,灰磘子段後洲子小段
F_27_1195,新北市,淡水區,灰磘子段新埔子小段
F_27_1196,新北市,淡水區,大屯段番社前小段
F_27_1197,新北市,淡水區,大屯段石頭厝小段
F_27_1198,新北市,淡水區,大屯段六塊厝小段
F_27_1199,新北市,淡水區,大屯段樹鼻子小段
F_27_1200,新北市,淡水區,大屯段桂竹圍小段
F_27_1201,新北市,淡水區,大屯段溪口小段
F_27_1286,新北市,淡水區,仁愛段
F_27_1287,新北市,淡水區,草麓段
F_27_1289,新北市,淡水區,學府段
F_27_1290,新北市,淡水區,米蘭段
F_27_1291,新北市,淡水區,海鷗段
F_27_1292,新北市,淡水區,海天段
F_27_1293,新北市,淡水區,水仙段
F_27_1294,新北市,淡水區,馬偕段
F_27_1295,新北市,淡水區,竹圍段
F_27_1296,新北市,淡水區,飛歌段
F_27_1297,新北市,淡水區,關渡段
F_27_1298,新北市,淡水區,大竿段
F_27_1304,新北市,淡水區,淡海段
F_27_1305,新北市,淡水區,新市段
F_27_1307,新北市,淡水區,望高樓段
F_27_1308,新北市,淡水區,沙崙段
F_27_1309,新北市,淡水區,公司田段
F_27_1310,新北市,淡水區,正德段
F_27_1311,新北市,淡水區,中興段
F_27_1312,新北市,淡水區,鄧公段
F_27_1313,新北市,淡水區,長興段
F_27_1314,新北市,淡水區,滬尾段
F_27_1315,新北市,淡水區,中正段
F_27_1316,新北市,淡水區,紅毛城段
F_27_1317,新北市,淡水區,大義段
F_27_1318,新北市,淡水區,新興段
F_27_1319,新北市,淡水區,天生段
F_27_1334,新北市,淡水區,樹梅段
F_27_1335,新北市,淡水區,坪頂段
F_27_1336,新北市,淡水區,樹興段
F_27_1337,新北市,淡水區,水源段
F_27_1338,新北市,淡水區,忠山段
F_27_1339,新北市,淡水區,蕃薯段
F_27_1340,新北市,淡水區,興仁段
F_27_1341,新北市,淡水區,賢孝段
F_27_1342,新北市,淡水區,忠寮段
F_27_1343,新北市,淡水區,忠源段
F_27_1344,新北市,淡水區,天元段
F_27_1345,新北市,淡水區,屯山段
F_27_1346,新北市,淡水區,中和段
F_28_0974,新北市,汐止區,汐止段汐止小段
F_28_0975,新北市,汐止區,汐止段街后小段
F_28_0976,新北市,汐止區,汐止段下寮小段
F_28_0977,新北市,汐止區,茄苳腳段
F_28_0978,新北市,汐止區,保長坑段保長坑小段
F_28_0979,新北市,汐止區,保長坑段溪洲寮小段
F_28_0980,新北市,汐止區,保長坑段石門小段
F_28_0981,新北市,汐止區,鄉長厝段鄉長厝小段
F_28_0982,新北市,汐止區,鄉長厝段過港小段
F_28_0983,新北市,汐止區,樟樹灣段樟樹灣小段
F_28_0984,新北市,汐止區,樟樹灣段蕃子寮小段
F_28_0985,新北市,汐止區,社后段社后頂小段
F_28_0986,新北市,汐止區,社后段社后下小段
F_28_0987,新北市,汐止區,橫科段橫科小段
F_28_0988,新北市,汐止區,橫科段南港子小段
F_28_0989,新北市,汐止區,橫科段東勢坑小段
F_28_0990,新北市,汐止區,北港段北港口小段
F_28_0991,新北市,汐止區,北港段烘內小段
F_28_0992,新北市,汐止區,北港段新山小段
F_28_0993,新北市,汐止區,北港段五指山小段
F_28_0994,新北市,汐止區,北港段柯子林小段
F_28_0995,新北市,汐止區,叭嗹港段叭嗹港口小段
F_28_0996,新北市,汐止區,叭嗹港段車坪寮小段
F_28_0997,新北市,汐止區,叭嗹港段烘內小段
F_28_0998,新北市,汐止區,叭嗹港段小溪小段
F_28_0999,新北市,汐止區,叭嗹港段雙溪小段
F_28_1000,新北市,汐止區,康誥坑段
F_28_1001,新北市,汐止區,白匏湖段
F_28_1002,新北市,汐止區,十三分段
F_28_1003,新北市,汐止區,姜子寮段姜子寮小段
F_28_1004,新北市,汐止區,姜子寮段石壁子小段
F_28_1005,新北市,汐止區,石硿子段石硿子小段
F_28_1006,新北市,汐止區,石硿子段作坡內小段
F_28_1007,新北市,汐止區,鵠鵠崙段鵠鵠崙小段
F_28_1008,新北市,汐止區,鵠鵠崙段小坑小段
F_28_1009,新北市,汐止區,中正段
F_28_1010,新北市,汐止區,智興段
F_28_1011,新北市,汐止區,新峰段
F_28_1012,新北市,汐止區,中南段一小段
F_28_1013,新北市,汐止區,中南段二小段
F_28_1014,新北市,汐止區,中南段四小段
F_28_1015,新北市,汐止區,南港段二小段
F_28_1018,新北市,汐止區,東湖段七小段
F_28_1030,新北市,汐止區,同新段
F_28_1031,新北市,汐止區,工建段
F_28_1032,新北市,汐止區,大同段
F_28_1033,新北市,汐止區,厚德段
F_28_1034,新北市,汐止區,昊天段
F_28_1035,新北市,汐止區,建成段
F_28_1036,新北市,汐止區,長安段
F_28_1037,新北市,汐止區,保長段
F_28_1038,新北市,汐止區,保安段
F_28_1039,新北市,汐止區,崇德段
F_28_1040,新北市,汐止區,水源段
F_28_1041,新北市,汐止區,金龍段
F_28_1042,新北市,汐止區,福德段
F_28_1043,新北市,汐止區,環河段
F_28_1044,新北市,汐止區,北山段
F_28_1045,新北市,汐止區,江北段
F_28_1046,新北市,汐止區,福興段
F_28_1047,新北市,汐止區,東勢段
F_28_1051,新北市,汐止區,長青段
F_28_1052,新北市,汐止區,北峰段
F_28_1053,新北市,汐止區,八連段
F_28_1054,新北市,汐止區,拱北段
F_28_1055,新北市,汐止區,秀山段
F_28_1056,新北市,汐止區,白雲段
F_28_1057,新北市,汐止區,白匏段
F_28_1058,新北市,汐止區,汐碇段
F_30_1202,新北市,三芝區,新小基隆段橫山小段
F_30_1203,新北市,三芝區,新小基隆段二坪頂小段
F_30_1204,新北市,三芝區,新小基隆段大坑小段
F_30_1205,新北市,三芝區,新小基隆段新庄子小段
F_30_1206,新北市,三芝區,新小基隆段陳厝坑小段
F_30_1207,新北市,三芝區,新小基隆段埔頭坑小段
F_30_1208,新北市,三芝區,新小基隆段蕃社後小段
F_30_1209,新北市,三芝區,後厝段大片頭小段
F_30_1210,新北市,三芝區,後厝段北勢子小段
F_30_1211,新北市,三芝區,後厝段陽住坑小段
F_30_1212,新北市,三芝區,後厝段番子崙小段
F_30_1213,新北市,三芝區,後厝段土地公坑小段
F_30_1214,新北市,三芝區,後厝段番社後小段
F_30_1215,新北市,三芝區,土地公埔段三板橋小段
F_30_1216,新北市,三芝區,土地公埔段大水堀小段
F_30_1217,新北市,三芝區,土地公埔段木屐寮小段
F_30_1218,新北市,三芝區,土地公埔段五腳松小段
F_30_1219,新北市,三芝區,土地公埔段員山子頂小段
F_30_1220,新北市,三芝區,土地公埔段芋尾崙小段
F_30_1221,新北市,三芝區,土地公埔段內柑宅小段
F_30_1222,新北市,三芝區,土地公埔段石曹子坑小段
F_30_1223,新北市,三芝區,土地公埔段八連溪頭小段
F_30_1224,新北市,三芝區,土地公埔段大湖小段
F_30_1225,新北市,三芝區,土地公埔段土地公埔小段
F_30_1226,新北市,三芝區,土地公埔段埔尾小段
F_30_1227,新北市,三芝區,舊小基隆段舊庄小段
F_30_1228,新北市,三芝區,舊小基隆段四棧橋小段
F_30_1229,新北市,三芝區,舊小基隆段茂興店小段
F_30_1230,新北市,三芝區,舊小基隆段埔頭小段
F_30_1231,新北市,三芝區,舊小基隆段八連溪小段
F_30_1232,新北市,三芝區,錫板段南勢岡小段
F_30_1233,新北市,三芝區,錫板段梀板頭小段
F_30_1234,新北市,三芝區,錫板段山豬堀小段
F_30_1235,新北市,三芝區,錫板段蕃婆林小段
F_30_1236,新北市,三芝區,錫板段海尾小段
F_30_1237,新北市,三芝區,錫板段小坑子小段
F_30_1238,新北市,三芝區,北新庄子段龜子山小段
F_30_1239,新北市,三芝區,北新庄子段楓子林小段
F_30_1240,新北市,三芝區,北新庄子段店子小段
F_30_1241,新北市,三芝區,北新庄子段田心子小段
F_30_1242,新北市,三芝區,北新庄子段菜公坑小段
F_30_1243,新北市,三芝區,北新庄子段車埕小段
F_30_1285,新北市,三芝區,舊小基隆段山豬堀小段
F_30_1288,新北市,三芝區,烘爐段
F_30_1299,新北市,三芝區,箭竹段
F_30_1330,新北市,三芝區,埔頭段
F_30_1331,新北市,三芝區,埔坪段
F_30_1332,新北市,三芝區,芝柏段
F_30_1333,新北市,三芝區,茂長段
F_30_1351,新北市,三芝區,大湖段
F_30_1352,新北市,三芝區,福海段
F_30_1353,新北市,三芝區,芝蘭段
F_30_1354,新北市,三芝區,榆林段
F_31_1244,新北市,石門區,石門段石門小段
F_31_1245,新北市,石門區,石門段石崩山小段
F_31_1246,新北市,石門區,下角段竹子湖小段
F_31_1247,新北市,石門區,下角段五爪崙小段
F_31_1248,新北市,石門區,下角段石門小段
F_31_1249,新北市,石門區,下角段草埔尾小段
F_31_1250,新北市,石門區,下角段坪林小段
F_31_1251,新北市,石門區,下角段小坑小段
F_31_1252,新北市,石門區,下角段尖子鹿小段
F_31_1253,新北市,石門區,下角段阿里荖小段
F_31_1254,新北市,石門區,下角段阿里磅小段
F_31_1255,新北市,石門區,頭圍段下員坑小段
F_31_1256,新北市,石門區,頭圍段崁子腳小段
F_31_1257,新北市,石門區,頭圍段八甲小段
F_31_1258,新北市,石門區,頭圍段楓林小段
F_31_1259,新北市,石門區,老梅段老崩山小段
F_31_1260,新北市,石門區,老梅段大溪墘小段
F_31_1261,新北市,石門區,老梅段豬槽潭小段
F_31_1262,新北市,石門區,老梅段九芎林小段
F_31_1263,新北市,石門區,老梅段尖山湖小段
F_31_1264,新北市,石門區,老梅段七股小段
F_31_1265,新北市,石門區,老梅段大丘田小段
F_31_1266,新北市,石門區,老梅段公地小段
F_31_1355,新北市,石門區,白沙灣段
F_31_1356,新北市,石門區,富貴角段
F_31_1357,新北市,石門區,梅山段
F_31_1358,新北市,石門區,石門洞段
F_32_1267,新北市,八里區,大八里坌段大崁腳小段
F_32_1268,新北市,八里區,大八里坌段大堀湖小段
F_32_1269,新北市,八里區,大八里坌段𤩲瑪蘭坑小段
F_32_1270,新北市,八里區,大八里坌段渡船頭小段
F_32_1271,新北市,八里區,大八里坌段蛇子形小段
F_32_1272,新北市,八里區,小八里坌段楓櫃斗湖小段
F_32_1273,新北市,八里區,小八里坌段荖阡坑小段
F_32_1274,新北市,八里區,小八里坌段舊城小段
F_32_1275,新北市,八里區,小八里坌段廈竹圍子小段
F_32_1276,新北市,八里區,小八里坌段中小段
F_32_1277,新北市,八里區,小八里坌段挖子尾小段
F_32_1278,新北市,八里區,小八里坌段埤子頭小段
F_32_1279,新北市,八里區,小八里坌段松子腳小段
F_32_1280,新北市,八里區,小八里坌段十三行小段
F_32_1281,新北市,八里區,小八里坌段訊塘埔小段
F_32_1282,新北市,八里區,下罟子段下罟子小段
F_32_1283,新北市,八里區,下罟子段長道坑口小段
F_32_1284,新北市,八里區,長道坑段
F_32_1300,新北市,八里區,大崁段
F_32_1301,新北市,八里區,大堀段
F_32_1302,新北市,八里區,埤頭段
F_32_1303,新北市,八里區,頂罟段
F_32_1306,新北市,八里區,商港段
F_32_1320,新北市,八里區,中庄段
F_32_1321,新北市,八里區,臺北港段
F_32_1322,新北市,八里區,訊塘段
F_32_1323,新北市,八里區,龍米段
F_32_1324,新北市,八里區,米倉段
F_32_1325,新北市,八里區,中山段
F_32_1326,新北市,八里區,長坑段
F_32_1327,新北市,八里區,下罟段
F_32_1328,新北市,八里區,楓林段
F_32_1329,新北市,八里區,荖阡段
F_32_1347,新北市,八里區,楓櫃段
F_32_1348,新北市,八里區,大堀湖段
F_32_1349,新北市,八里區,龍形段
F_32_1350,新北市,八里區,龍源段
F_33_1816,新北市,永和區,龜崙蘭溪洲段頂溪洲小段
F_33_1817,新北市,永和區,龜崙蘭溪洲段下溪洲小段
F_33_1818,新北市,永和區,潭墘段潭墘小段
F_33_1819,新北市,永和區,潭墘段秀朗小段
F_33_1820,新北市,永和區,秀朗段虎吼口小段
F_33_1821,新北市,永和區,秀朗段下秀朗小段
F_33_1822,新北市,永和區,福和段
F_33_1823,新北市,永和區,永利段
F_33_1824,新北市,永和區,得和段
F_33_1825,新北市,永和區,中正段
F_33_1826,新北市,永和區,竹林段
F_33_1827,新北市,永和區,永福段
F_33_1828,新北市,永和區,文化段
F_33_1829,新北市,永和區,及人段
F_33_1830,新北市,永和區,頂溪段
F_33_1831,新北市,永和區,信義段
F_33_1832,新北市,永和區,仁愛段
F_33_1833,新北市,永和區,中信段
F_33_1839,新北市,永和區,民權段
F_33_1840,新北市,永和區,民治段
F_33_1841,新北市,永和區,安樂段
F_33_1842,新北市,永和區,永安段
F_33_1843,新北市,永和區,大新段
F_33_1844,新北市,永和區,國光段
F_33_1845,新北市,永和區,中興段
F_33_1846,新北市,永和區,保福段
F_33_1847,新北市,永和區,保生段
F_33_1848,新北市,永和區,永平段
F_33_1849,新北市,永和區,保平段
F_33_1850,新北市,永和區,樂華段
F_33_1851,新北市,永和區,水源段
F_33_1852,新北市,永和區,雙和段
F_33_1853,新北市,永和區,長堤段
F_33_1854,新北市,永和區,林森段
F_33_1855,新北市,永和區,得林段
F_33_1856,新北市,永和區,四維段
G_01_0304,宜蘭縣,宜蘭市,金六結段五結小段
G_01_0305,宜蘭縣,宜蘭市,金六結段六結小段
G_01_0306,宜蘭縣,宜蘭市,金六結段七結小段
G_01_0307,宜蘭縣,宜蘭市,金六結段金結小段
G_01_0308,宜蘭縣,宜蘭市,壯一段
G_01_0309,宜蘭縣,宜蘭市,凱旋段
G_01_0310,宜蘭縣,宜蘭市,振興段
G_01_0311,宜蘭縣,宜蘭市,新張段
G_01_0312,宜蘭縣,宜蘭市,延平段
G_01_0314,宜蘭縣,宜蘭市,建蘭段
G_01_0315,宜蘭縣,宜蘭市,宜榮段
G_01_0317,宜蘭縣,宜蘭市,珍子滿力段擺厘小段
G_01_0318,宜蘭縣,宜蘭市,北津段
G_01_0319,宜蘭縣,宜蘭市,梅洲段
G_01_0320,宜蘭縣,宜蘭市,珍珠段
G_01_0321,宜蘭縣,宜蘭市,辛子罕段
G_01_0323,宜蘭縣,宜蘭市,一結段二結小段
G_01_0326,宜蘭縣,宜蘭市,四鬮段四鬮三小段
G_01_0494,宜蘭縣,宜蘭市,思源段
G_01_0495,宜蘭縣,宜蘭市,宜興段
G_01_0496,宜蘭縣,宜蘭市,宜商段
G_01_0497,宜蘭縣,宜蘭市,黎明段
G_01_0498,宜蘭縣,宜蘭市,東村段
G_01_0499,宜蘭縣,宜蘭市,新生段
G_01_0500,宜蘭縣,宜蘭市,新店段
G_01_0502,宜蘭縣,宜蘭市,南橋段
G_01_0515,宜蘭縣,宜蘭市,南門段
G_01_0516,宜蘭縣,宜蘭市,建業段
G_01_0517,宜蘭縣,宜蘭市,和平段
G_01_0544,宜蘭縣,宜蘭市,宜福段
G_01_0560,宜蘭縣,宜蘭市,茭白段
G_01_0561,宜蘭縣,宜蘭市,梅洲新段
G_01_0573,宜蘭縣,宜蘭市,雙福段
G_01_0601,宜蘭縣,宜蘭市,乾門一段
G_01_0602,宜蘭縣,宜蘭市,乾門二段
G_01_0603,宜蘭縣,宜蘭市,艮門一段
G_01_0604,宜蘭縣,宜蘭市,艮門二段
G_01_0605,宜蘭縣,宜蘭市,艮門三段
G_01_0607,宜蘭縣,宜蘭市,進士段
G_01_0608,宜蘭縣,宜蘭市,健康段
G_01_0609,宜蘭縣,宜蘭市,公園段
G_01_0624,宜蘭縣,宜蘭市,乾門三段
G_01_0625,宜蘭縣,宜蘭市,艮門五段
G_01_0639,宜蘭縣,宜蘭市,坤門一段
G_01_0640,宜蘭縣,宜蘭市,巽門一段
G_01_0641,宜蘭縣,宜蘭市,巽門二段
G_01_0642,宜蘭縣,宜蘭市,坤門二段
G_01_0648,宜蘭縣,宜蘭市,校舍段
G_01_0649,宜蘭縣,宜蘭市,坤門三段
G_01_0650,宜蘭縣,宜蘭市,金六結一段
G_01_0658,宜蘭縣,宜蘭市,坤門五段
G_01_0662,宜蘭縣,宜蘭市,磚窯段
G_01_0663,宜蘭縣,宜蘭市,宜科段
G_01_0664,宜蘭縣,宜蘭市,金六結二段
G_01_0665,宜蘭縣,宜蘭市,金六結三段
G_01_0666,宜蘭縣,宜蘭市,金五結段
G_01_0671,宜蘭縣,宜蘭市,慈安段
G_01_0672,宜蘭縣,宜蘭市,中興段
G_01_0673,宜蘭縣,宜蘭市,大東段
G_01_0674,宜蘭縣,宜蘭市,新公園段
G_01_0675,宜蘭縣,宜蘭市,和睦段
G_01_0676,宜蘭縣,宜蘭市,女中段
G_01_0679,宜蘭縣,宜蘭市,進士一段
G_01_0680,宜蘭縣,宜蘭市,南橋一段
G_01_0684,宜蘭縣,宜蘭市,凱旋一段
G_01_0685,宜蘭縣,宜蘭市,凱旋二段
G_01_0688,宜蘭縣,宜蘭市,東村一段
G_01_0689,宜蘭縣,宜蘭市,農權段
G_01_0690,宜蘭縣,宜蘭市,宜大段
G_01_0691,宜蘭縣,宜蘭市,建蘭新段
G_01_0692,宜蘭縣,宜蘭市,南津段
G_01_0696,宜蘭縣,宜蘭市,泰山段
G_01_0697,宜蘭縣,宜蘭市,金七結段
G_01_0698,宜蘭縣,宜蘭市,嵐峰段
G_02_0332,宜蘭縣,頭城鎮,頭圍段
G_02_0333,宜蘭縣,頭城鎮,二圍段
G_02_0334,宜蘭縣,頭城鎮,拔雅林段拔雅林小段
G_02_0335,宜蘭縣,頭城鎮,拔雅林段武營小段
G_02_0337,宜蘭縣,頭城鎮,大里簡段大里簡小段
G_02_0338,宜蘭縣,頭城鎮,大里簡段蕃薯寮小段
G_02_0344,宜蘭縣,頭城鎮,新興段上新興小段
G_02_0345,宜蘭縣,頭城鎮,新興段下新興小段
